04/05/2018,GAS NATURAL,"21,15","20,4199995","21,428","16,680395",7,"4,16","4,73"
04/05/2018,COLONIAL,"9,955","9,345","10,04","34,690907","10,3","13,53","1,66"
04/05/2018,AMADEUS IT GROUP,"62,72","61,205","63,78","24,119287","6,8","5,42","0,86"
04/05/2018,VISCOFAN,"55,9","53,515","57,445","20,399273","5,1","3,3","2,9"
04/05/2018,BME,"29,74","28,4","32,255","15,837828",0,0,"3,36"
08/05/2018,ARCELORMITTAL,"29,18","36,8200005","30,77","8,560472",0,"64,31",0
08/05/2018,GENERAL_MOTORS,"36,33","47,57","46,76","8,74","1,3","14,55","4,18"
08/05/2018,ACCIONA,"67,54","85,699997","82,969","15,891092",0,0,"4,26"
08/05/2018,DELTA_AIRLINES,"52,37","73,415","60,79","10,26","14,6",12,"2,33"
08/05/2018,WALMART,"85,74","105,28","109,98","26,78",0,0,"2,43"
08/05/2018,TELEFONICA,"8,327","9,745","10,099","11,698591","12,2","27,8","4,8"
08/05/2018,CHEVRON,"126,57","139,53","133,88","29,65","0,3","45,53","3,54"
08/05/2018,NETFLIX,"326,89","333,12","338,82","195,63","61,1","63,27",0
08/05/2018,FACEBOOK,"178,92","216,06","195,32","26,26","21,3","26,38",0
08/05/2018,MEDIASET,"8,188","9,755","11,745","13,314171","6,6","3,68","7,37"
08/05/2018,GOOGLE,"1053,91",1291,"1186,89","58,56","7,3","16,79",0
08/05/2018,ACERINOX,"11,86","13,4925","12,82","13,928769","9,3","27,39","3,79"
08/05/2018,ORACLE,"45,94","55,73","53,48","18,49","9,4","9,1","1,65"
08/05/2018,CITI_GROUP,71,"83,94","80,7","12,33","14,4","15,92","1,8"
08/05/2018,BANK_OF_AMERICA,"29,93","34,895","33,05","15,32","12,8","21,73","1,6"
08/05/2018,JOHNSON_JOHNSON,"122,61","145,1","148,32","22,61","5,5","7,79","2,74"
08/05/2018,COCA_COLA,"41,81","49,65","48,62","36,07","8,1","7,46","3,73"
08/05/2018,INDITEX,"26,77","31,5325","35,98","23,333334","10,4","8,1","2,67"
08/05/2018,IBM,143,"168,8","171,13","12,04","2,1","2,92","4,2"
08/05/2018,CELLNEX TELECOM,"22,92","24,1900005","23,71","76,575912",0,"42,24","0,38"
08/05/2018,SANTANDER,"5,384","6,2875","6,008","10,752","9,8","9,51","4,09"
08/05/2018,WALT_DISNEY,"101,79","119,9","113,19","16,99","8,3","11,14","1,65"
08/05/2018,PAYPAL,"75,72","85,05","86,32","43,97",21,"18,74",0
08/05/2018,AMAZON,"1592,39","1824,065","1638,1","251,05","58,7","27,14",0
08/05/2018,FERROVIAL,"17,935","21,2125005","20,353","37,041668","17,6","3,09","3,99"
08/05/2018,TESLA,"301,97","316,92","389,61",0,"126,4",35,0
08/05/2018,3M,"201,74","227,615","259,77","25,24","9,8","9,65","2,7"
08/05/2018,MELIA_HOTELS,"12,4","13,91","13,854","20,733332","11,7","12,63","1,06"
08/05/2018,BBVA,"6,756","7,535","7,654","9,691516","5,6","9,86","3,55"
08/05/2018,INDRA,"11,45","12,345",14,"15,788733",23,"22,25",0
08/05/2018,MCDONALDS,"164,77","186,69","178,7","22,03","7,5","8,55","2,45"
08/05/2018,BANCO_SABADELL,"1,703","1,9075","1,888","11,832355",20,"4,32","4,11"
08/05/2018,BANKIA,"3,551","3,99","4,537","13,977866","14,8","0,39","3,1"
08/05/2018,JP_MORGAN,"110,99",122,"119,33","14,62","8,4","10,91","2,02"
08/05/2018,MICROSOFT,"95,81","109,26","97,9","26,6","5,6","12,28","1,75"
08/05/2018,CAIXABANK,"4,227","4,53","4,361","11,558332","8,1","16,05","3,55"
08/05/2018,FORD,"11,27","12,35","13,33","6,13","-2,5","2,05","5,32"
08/05/2018,INTEL,"53,63","60,25","55,79","15,53","5,5","9,76","2,24"
08/05/2018,DIA,"3,705","4,16","6,414","11,406251","6,3","-6,03","5,67"
08/05/2018,IBERDROLA,"6,55","7,0975","6,959","14,086923","8,7","6,69","5,11"
08/05/2018,VISA,"129,9","140,09","129,52","37,26","17,7","18,17","0,65"
08/05/2018,ALIBABA,"196,31","219,34","206,2","48,41",25,"5,16",0
08/05/2018,TWITTER,"31,85","30,69","36,8",65,"15,5","34,8",0
08/05/2018,CISCO,"45,71","49,235","46,16","23,66","10,5","9,42","2,89"
08/05/2018,APPLE,"186,05","194,49","187,67","17,14",15,"13,45","1,35"
08/05/2018,TECNICAS REUNIDAS,"26,64","26,245","36,013","25,047171","97,9","16,67","5,24"
08/05/2018,NIKE,"68,46","71,205","70,25","29,61",14,"7,58","1,17"
08/05/2018,SIEMENS GAMESA,"13,945","14,8025005","20,896","22,187717","29,9","0,9","0,79"
08/05/2018,RED ELECTRICA,"17,375","17,8449995","19,826","13,400001","3,1","2,12","5,04"
08/05/2018,GRIFOLS,"24,99","25,2125","27,526","23,366974","12,4","11,22","1,26"
08/05/2018,MERLIN PROP.,"12,875","13,175","12,995","20,031549","9,8","8,66","1,55"
08/05/2018,ACS,"36,45","38,6825","36,45","13,292884","8,2","2,4","3,29"
08/05/2018,ENDESA,"19,65","19,9","21,397","14,909091","3,8","0,43","6,78"
08/05/2018,REPSOL,"16,13","16,645","16,25","10,617702",-4,"1,09","5,05"
08/05/2018,ABERTIS,"18,24","17,9850005","19,325","17,102802","11,4","8,9","4,39"
08/05/2018,GAS NATURAL,"21,34","20,585","21,428","16,8316","7,8","11,72","4,69"
08/05/2018,NVIDIA,"250,4",250,"254,5","54,27","16,1","9,5","0,24"
08/05/2018,BANKINTER,"8,772","8,6649995","9,311","14,524479","8,3","7,58","3,14"
08/05/2018,MAPFRE,"2,898","2,9","3,182","10,378571",0,0,"5,05"
08/05/2018,ENAGAS,"24,19","23,875","25,304","13,211956","-2,7","1,7","5,86"
08/05/2018,IAG,"7,986","7,987268","7,734","6,808849","7,3","6,38","3,13"
08/05/2018,MATERCARD,"190,53","196,09","189,52","39,78",0,0,"0,52"
08/05/2018,AMADEUS IT GROUP,"63,26","61,8250005","63,78","25,088001","7,2","5,35","0,85"
08/05/2018,AENA,"177,35","169,2799985","177,987","19,977091","4,5","6,63","3,67"
08/05/2018,COLONIAL,"10,12","9,4199995","10,23","36,870369","10,3","13,53","1,63"
08/05/2018,BME,"29,88","28,895","32,255","16,400312","2,2","-2,49","3,35"
08/05/2018,VISCOFAN,"57,25","53,715001","57,445","20,29038","5,1","3,3","2,83"
10/05/2018,ARCELORMITTAL,"29,52","36,8200005","30,77","8,560472",0,"64,31",0
10/05/2018,WALMART,"82,69","105,28","109,98","25,94",0,0,"2,5"
10/05/2018,GENERAL_MOTORS,"37,16","47,57","46,76","8,72","1,3","14,55","4,19"
10/05/2018,DELTA_AIRLINES,"52,06","73,415","60,79","10,12","14,6",12,"2,36"
10/05/2018,ACCIONA,"68,32","84,4999985","82,969","15,891092","10,8","22,2","4,21"
10/05/2018,TELEFONICA,"8,34","9,745","10,013","11,698591","12,2","27,8","4,8"
10/05/2018,CHEVRON,"128,82","139,53","133,88","30,15","0,3","45,53","3,48"
10/05/2018,NETFLIX,"329,6","333,12","338,82","197,67","61,1","63,27",0
10/05/2018,DIA,"3,365","4,16","6,414","11,406251","6,3","-6,03","6,24"
10/05/2018,MEDIASET,"8,26","9,755","11,676","13,314171","6,6","3,68","7,3"
10/05/2018,ACERINOX,"11,9","13,4925","12,82","13,928769","9,3","27,39","3,78"
10/05/2018,MELIA_HOTELS,"11,88","13,91","13,854","20,733332","11,7","12,63","1,11"
10/05/2018,CELLNEX TELECOM,"22,75","24,1900005","23,71","76,575912",0,"42,24","0,38"
10/05/2018,INDITEX,"26,97","31,5325","35,98","23,333334","10,4","8,1","2,65"
10/05/2018,COCA_COLA,"42,18","49,65","48,62","36,05","8,1","7,46","3,73"
10/05/2018,FACEBOOK,"185,53","216,06","195,32","26,81","21,3","26,38",0
10/05/2018,ORACLE,"46,93","55,73","53,48","18,74","9,4","9,1","1,63"
10/05/2018,CITI_GROUP,"72,57","83,925","80,7","12,49","14,4","15,92","1,78"
10/05/2018,IBM,"144,24","168,8","171,13",12,"2,1","2,92","4,21"
10/05/2018,JOHNSON_JOHNSON,"125,35","145,1","148,32","22,78","5,5","7,79","2,72"
10/05/2018,WALT_DISNEY,"101,68","119,9","113,19","16,69","8,3","11,14","1,68"
10/05/2018,BANK_OF_AMERICA,"30,89","34,895","33,05","15,72","12,8","21,73","1,56"
10/05/2018,GOOGLE,"1097,57",1291,"1186,89","60,17","7,3","16,79",0
10/05/2018,AMAZON,"1609,08","1824,065","1638,1","253,51","58,7","27,14",0
10/05/2018,FERROVIAL,"18,12","21,2125005","20,353","37,041668","17,6","3,09","3,95"
10/05/2018,SANTANDER,"5,486","6,2875","5,995","10,752","9,8","9,51","4,01"
10/05/2018,TESLA,"305,02","316,92","389,61",0,"126,4",35,0
10/05/2018,BANCO_SABADELL,"1,722","1,935","1,888","11,832355",0,0,"4,07"
10/05/2018,BBVA,"6,852","7,55","7,654","9,691516","5,6","12,56","3,5"
10/05/2018,3M,"205,03","227,615","259,77","25,45","9,8","9,65","2,67"
10/05/2018,INDRA,"11,52","12,345",14,"15,788733",23,"22,25",0
10/05/2018,MCDONALDS,"165,07","186,69","178,7","21,95","7,5","8,55","2,46"
10/05/2018,PAYPAL,"79,19","85,05","86,32","44,72",21,"18,74",0
10/05/2018,FORD,"11,21","12,33","13,33","6,01","-0,6","2,05","5,42"
10/05/2018,IBERDROLA,"6,518","7,0975","6,959","14,086923","8,7","6,69","5,14"
10/05/2018,CAIXABANK,"4,268","4,53","4,361","11,558332","8,1","16,05","3,51"
10/05/2018,MICROSOFT,"97,91","109,26","97,9","26,91","5,6","12,28","1,73"
10/05/2018,JP_MORGAN,"114,29",122,"119,33","14,94","8,4","10,91","1,98"
10/05/2018,VISA,131,"140,09",131,"37,53","17,7","18,17","0,64"
10/05/2018,MATERCARD,"193,05","201,885","191,68","39,8","16,7","21,48","0,52"
10/05/2018,INTEL,"54,98","60,25","55,79","15,74","5,5","9,76","2,21"
10/05/2018,ALIBABA,"195,96","219,34","206,2","48,19",25,"5,16",0
10/05/2018,BANKIA,"3,706","3,99","4,487","13,977866","14,8","0,39","2,97"
10/05/2018,CISCO,"46,3","49,235","46,16","23,83","10,5","9,42","2,87"
10/05/2018,TECNICAS REUNIDAS,"26,65","26,245","36,013","25,047171","97,9","16,67","5,24"
10/05/2018,NIKE,"67,92","71,205","70,25","29,39",14,"7,58","1,18"
10/05/2018,RED ELECTRICA,"17,21","17,8449995","19,826","13,400001","3,1","2,12","5,09"
10/05/2018,ACS,"36,12","38,6825","36,7","13,292884","8,2","2,4","3,32"
10/05/2018,APPLE,"190,04","194,49","187,67","17,26",15,"13,45","1,35"
10/05/2018,ENDESA,"19,46","19,9","21,206","14,909091","3,8","0,43","6,85"
10/05/2018,GRIFOLS,"24,9","25,2125","27,526","23,366974","12,4","11,22","1,27"
10/05/2018,IAG,"7,858","7,987268","7,988","6,808849","7,3","6,38","3,18"
10/05/2018,SIEMENS GAMESA,"14,1","14,8025005","20,896","22,187717","29,9","0,9","0,78"
10/05/2018,MERLIN PROP.,"12,95","13,175","12,995","20,031549","9,8","8,66","1,54"
10/05/2018,ABERTIS,"18,2","17,9850005","19,325","17,102802","11,4","8,9","4,4"
10/05/2018,REPSOL,"16,47","16,645","16,55","10,617702",-4,"1,09","4,94"
10/05/2018,GAS NATURAL,"21,54","20,585","21,5","16,8316","7,8","11,72","4,64"
10/05/2018,MAPFRE,"2,903","2,9","3,182","10,378571",0,0,"5,04"
10/05/2018,ENAGAS,"24,41","23,875","25,304","13,211956","-2,7","1,7","5,81"
10/05/2018,NVIDIA,"260,13",250,"255,87","55,44","16,1","9,5","0,23"
10/05/2018,BANKINTER,"9,114","8,6649995","9,311","14,524479","8,3","7,58","3,02"
10/05/2018,AENA,"178,1","169,2799985","178,25","19,977091","4,5","6,63","3,65"
10/05/2018,COLONIAL,"10,12","9,4199995","10,23","36,870369","10,3","13,53","1,63"
10/05/2018,AMADEUS IT GROUP,64,"61,8250005","63,78","25,088001","7,2","5,35","0,84"
10/05/2018,TWITTER,"32,87","29,105","36,8","66,24",20,"26,4",0
10/05/2018,BME,"29,6","28,895","31,413","16,400312","2,2","-2,49","3,38"
10/05/2018,VISCOFAN,"57,4","53,715001","57,65","20,29038","5,1","3,3","2,82"
11/05/2018,ACCIONA,"67,14","85,699997","82,969","15,891092",0,0,"4,28"
11/05/2018,WALMART,"83,38","105,28","109,98","26,04",0,0,"2,49"
11/05/2018,ARCELORMITTAL,"30,255","36,4750005","30,77","8,560472",0,"64,31",0
11/05/2018,GENERAL_MOTORS,"36,89","47,57","46,76","8,87","1,3","14,55","4,12"
11/05/2018,DELTA_AIRLINES,"52,9","73,415","60,79","10,37","14,6",12,"2,31"
11/05/2018,TELEFONICA,"8,348","9,735","9,998","11,698591","10,8","27,8","4,79"
11/05/2018,NETFLIX,"326,46","333,12","338,82","195,37","61,1","63,27",0
11/05/2018,CHEVRON,"129,84","139,84","133,88","30,41","-2,7","45,53","3,45"
11/05/2018,MEDIASET,"8,222","9,755","11,541","13,314171","6,6","3,68","7,34"
11/05/2018,ACERINOX,"11,9","13,4925","12,82","13,928769","9,3","27,39","3,78"
11/05/2018,DIA,"3,404","4,16","6,414","11,406251","6,3","-6,03","6,17"
11/05/2018,INDITEX,"26,75","31,5325","35,98","23,333334","10,4","8,1","2,67"
11/05/2018,COCA_COLA,"42,14","49,65","48,62","36,36","8,1","7,46","3,7"
11/05/2018,MELIA_HOTELS,12,"13,91","13,854","20,733332","11,7","12,63","1,1"
11/05/2018,ORACLE,"46,82","55,73","53,48","18,84","9,4","9,1","1,62"
11/05/2018,IBM,"144,14","168,8","171,13","12,13","2,1","2,92","4,16"
11/05/2018,FACEBOOK,"186,99","216,06","195,32","27,44","21,3","26,38",0
11/05/2018,CITI_GROUP,"72,86","83,925","80,7","12,65","14,4","15,92","1,76"
11/05/2018,CELLNEX TELECOM,"23,25","24,1900005","23,71","76,575912",0,"42,24","0,19"
11/05/2018,WALT_DISNEY,"102,07","119,9","113,19","17,04","8,3","11,14","1,65"
11/05/2018,GOOGLE,"1098,26",1291,"1186,89","61,03","7,3","16,79",0
11/05/2018,BANK_OF_AMERICA,"30,92","34,895","33,05","15,82","12,8","21,73","1,55"
11/05/2018,FERROVIAL,"17,97","21,2125005","20,353","37,041668","17,6","3,09","3,98"
11/05/2018,TESLA,"301,06","316,92","389,61",0,"127,3",35,0
11/05/2018,AMAZON,"1602,91","1824,065","1638,1","252,71","58,7","27,14",0
11/05/2018,JOHNSON_JOHNSON,"127,24","145,1","148,32","23,47","5,5","7,79","2,64"
11/05/2018,SANTANDER,"5,518","6,2875","5,995","10,752","9,8","9,51","3,99"
11/05/2018,BBVA,"6,854","7,55","7,654","9,691516","5,6","12,56","3,5"
11/05/2018,BANCO_SABADELL,"1,732","1,935","1,888","11,832355",0,0,"4,04"
11/05/2018,INDRA,"11,46","12,345",14,"15,788733",23,"22,25",0
11/05/2018,3M,"205,16","227,615","259,77","25,67","9,8","9,65","2,65"
11/05/2018,MCDONALDS,"165,39","186,69","178,7","22,11","7,5","8,55","2,44"
11/05/2018,PAYPAL,"79,2","85,05","86,32","45,99","20,5","18,74",0
11/05/2018,FORD,"11,19","12,33","13,33","6,08","-0,6","2,05","5,36"
11/05/2018,IBERDROLA,"6,512","7,0975","6,959","14,086923","8,7","6,69","5,14"
11/05/2018,MICROSOFT,"97,7","109,26","97,95","27,12","5,6","12,28","1,72"
11/05/2018,CAIXABANK,"4,301","4,53","4,361","11,558332","8,1","16,05","3,49"
11/05/2018,ALIBABA,"194,36","219,34","206,2","47,93",25,"5,16",0
11/05/2018,JP_MORGAN,"113,86",122,"119,33",15,"8,4","10,91","1,97"
